go_id	go_term	go_domain	size	genes
GO:0046470	phosphatidylcholine metabolic process	biological_process	8	281631|287025|360197|505394|511291|532663|539795|768330
GO:0046471	phosphatidylglycerol metabolic process	biological_process	2	514330|535126
GO:0046473	phosphatidic acid metabolic process	biological_process	1	282137
GO:0046474	glycerophospholipid biosynthetic process	biological_process	33	281631|281865|282137|282139|282306|282308|286846|360197|497202|505332|505394|506381|507080|507456|509680|509745|509819|510274|510483|511291|511435|511614|513258|514330|514374|515306|519937|534097|535126|540520|614834|616044|768052
GO:0046475	glycerophospholipid catabolic process	biological_process	2	532663|768242
GO:0046479	glycosphingolipid catabolic process	biological_process	2	281349|504468
GO:0046483	heterocycle metabolic process	biological_process	1126	280712|280713|280715|280716|280720|280722|280752|280756|280808|280817|280831|280840|280869|280875|280903|280930|280931|280950|280960|280961|280962|280997|281010|281013|281092|281103|281119|281120|281124|281141|281146|281148|281158|281177|281181|281183|281184|281216|281217|281226|281229|281270|281298|281302|281335|281336|281343|281355|281356|281357|281363|281373|281423|281424|281476|281495|281518|281537|281542|281543|281564|281565|281568|281576|281577|281581|281583|281590|281601|281603|281613|281630|281637|281640|281650|281677|281678|281712|281713|281715|281729|281730|281762|281770|281793|281809|281814|281820|281831|281855|281898|281917|281938|281944|281945|281948|281951|281971|281972|281990|281991|281993|281998|281999|282011|282018|282060|282089|282090|282099|282110|282127|282147|282182|282217|282218|282245|282246|282296|282298|282315|282316|282319|282325|282340|282341|282370|282375|282376|282419|282420|282421|282433|282459|282469|282578|282588|282640|282653|282690|282691|282701|282703|282710|282713|282875|282877|282885|286764|286802|286803|286855|286857|286872|286879|286883|287019|287023|288380|317776|326578|326583|326588|327668|327672|327675|327684|327689|327692|327693|327699|327707|327953|337871|337887|337890|338038|338040|338051|338053|338059|338060|338071|338072|338081|338082|338319|338446|353120|353353|359713|359714|360196|399559|404098|404126|404130|404132|404140|404148|404151|404183|404189|404192|406231|407109|407125|407155|407159|407194|407231|407238|407239|408005|414274|414925|444864|444987|493709|493722|493724|497024|497032|503577|503622|504305|504381|504390|504452|504476|504506|504512|504517|504523|504535|504536|504652|504700|504742|504784|504796|504807|504831|504962|504972|504987|505025|505093|505094|505102|505152|505169|505251|505293|505314|505315|505323|505324|505358|505401|505417|505422|505504|505507|505524|505533|505540|505618|505644|505650|505662|505694|505702|505721|505722|505809|505816|505849|505875|506001|506097|506111|506176|506221|506235|506294|506305|506308|506310|506314|506316|506331|506343|506448|506492|506507|506544|506598|506605|506610|506615|506618|506646|506667|506696|506917|506945|506967|506970|506999|507066|507084|507176|507187|507197|507204|507232|507240|507314|507345|507410|507476|507507|507512|507533|507564|507579|507631|507639|507648|507723|507729|507828|507847|507897|507905|507984|507986|507989|507991|508005|508039|508043|508049|508051|508055|508062|508158|508170|508179|508270|508312|508343|508345|508357|508412|508460|508541|508542|508601|508638|508652|508683|508709|508728|508734|508735|508778|508809|508872|508944|509002|509072|509080|509102|509107|509208|509258|509259|509264|509327|509365|509425|509437|509473|509500|509619|509620|509622|509625|509684|509694|509717|509725|509729|509802|509863|509943|509965|509991|510008|510026|510059|510075|510162|510164|510184|510244|510250|510280|510283|510324|510359|510469|510538|510550|510602|510666|510678|510679|510729|510749|510757|510793|510816|510845|510858|510866|510872|510873|510921|510934|510937|510949|510978|511031|511042|511048|511077|511080|511147|511197|511210|511223|511224|511258|511281|511299|511366|511380|511407|511446|511510|511512|511513|511560|511672|511723|511767|511773|511790|511791|511829|511896|511951|511965|511969|512002|512142|512207|512236|512254|512318|512320|512330|512427|512445|512466|512498|512526|512531|512573|512648|512667|512680|512682|512730|512745|512789|512824|512830|512881|512886|512971|512977|513010|513023|513065|513162|513208|513213|513221|513231|513237|513297|513312|513316|513331|513347|513400|513405|513428|513433|513446|513453|513471|513523|513526|513531|513586|513642|513714|513727|513868|513878|513972|513983|514006|514085|514113|514128|514161|514168|514202|514213|514246|514295|514387|514402|514418|514432|514442|514493|514548|514569|514579|514586|514674|514705|514726|514749|514765|514793|514863|514867|514951|515030|515067|515119|515145|515176|515219|515263|515266|515299|515320|515321|515331|515334|515343|515363|515367|515380|515476|515499|515594|515602|515614|515674|515680|515696|515765|515770|515824|515837|515890|515903|515933|515950|515980|516010|516063|516328|516337|516516|516578|516874|516934|516979|517063|517192|517489|517539|517560|517743|517811|517812|517947|517952|518045|518046|518158|518186|518207|518321|518364|518653|518857|518859|518884|519017|519165|519217|519342|519357|519496|519513|519697|519729|519731|519857|519937|519974|519992|520046|520080|520313|520500|520580|520631|520800|520891|521194|521304|521378|521549|521918|521998|522040|522309|522529|522824|522863|523047|523206|523427|523474|523536|523714|523726|524111|524118|524150|524155|524306|524530|524683|524787|525106|525350|525389|525399|525521|525680|525894|526135|526320|526343|526448|526651|526867|526937|527312|527565|527786|527938|528135|528142|528209|528221|528311|528386|528390|528475|528728|528744|528946|529124|529146|529184|529231|529245|529405|529410|529507|529615|529660|529922|530101|530397|530409|530411|530464|530506|530642|530736|530865|531250|531274|531362|531382|531436|531673|531886|532079|532080|532204|532231|532389|532418|532421|532460|532568|532622|532663|532668|532684|532686|532809|532822|532864|532868|532870|532903|532916|532936|533001|533087|533096|533115|533243|533245|533303|533379|533382|533438|533499|533643|533656|533746|533785|533794|533803|533836|533842|533862|533865|533873|533884|533951|533964|533977|533987|534003|534165|534170|534204|534214|534228|534232|534249|534273|534286|534296|534385|534403|534475|534509|534558|534579|534582|534594|534599|534606|534607|534611|534645|534669|534683|534721|534734|534750|534852|534858|534883|534894|534918|534964|535113|535203|535258|535288|535327|535344|535447|535628|536203|536504|536537|536936|537195|537402|537412|537616|537706|537791|537812|537921|538416|538427|538436|538455|538465|538474|538583|538609|538615|538690|538710|538772|538793|538860|538883|538943|538951|539003|539016|539022|539040|539061|539134|539270|539291|539373|539376|539385|539420|539430|539431|539496|539547|539584|539602|539606|539636|539696|539728|539745|539771|539841|539845|539888|539924|539938|539955|540006|540139|540158|540176|540191|540218|540228|540230|540245|540248|540254|540276|540303|540308|540345|540374|540428|540444|540464|540466|540474|540488|540516|540525|540528|540564|540599|540605|540666|540676|540695|540737|540818|540846|540859|540872|540959|540966|540969|541013|541073|541077|541078|541130|541221|541236|541255|541303|541597|574400|594846|613265|613423|613448|613474|613527|613568|613614|613630|613634|613653|613683|613729|613730|613732|613736|613751|613767|613795|613802|613812|613818|613879|613996|614028|614063|614069|614103|614139|614152|614177|614194|614212|614227|614253|614254|614276|614292|614472|614626|614679|614688|614759|614776|614837|614852|614870|614876|614893|615098|615133|615136|615156|615178|615182|615189|615198|615205|615229|615240|615264|615269|615340|615418|615447|615492|615510|615512|615553|615629|615637|615644|615692|615712|615755|615845|615869|615905|615952|615965|615967|616028|616033|616058|616089|616095|616120|616148|616226|616242|616245|616311|616339|616425|616438|616477|616539|616544|616554|616597|616638|616748|616784|616799|616960|616966|617136|617230|617375|617525|617530|617628|617636|617651|617720|617771|617775|617866|617899|617906|617914|617969|618018|618084|618099|618186|618239|618292|618296|618429|618779|664650|692183|767586|767618|767817|767826|767828|767831|767836|767843|767849|767861|767894|767926|767928|767931|767937|767940|767978|767981|768004|768039|768051|768056|768059|768075|768207|768225|768231|768240|768244|777597|777771|777788|781227|781788|782472|782481|783538|783907|784089|784587|784720|786629|787259|787681|787914|788066|788861|789082|789216|789409|789613|3283879|3283881|3283882|100124518|100125238|100125317|100125836|100125877|100125879|100125882|100125945|100126042|100126055|100137721|100139498|100301340|102216273
GO:0046485	ether lipid metabolic process	biological_process	2	518466|538800
GO:0046486	glycerolipid metabolic process	biological_process	74	280843|280868|281004|281006|281040|281631|281865|281869|282087|282137|282139|282306|282307|282308|282309|282513|282609|286846|286879|287025|360197|404129|407225|408009|497202|504236|505283|505332|505394|506381|507080|507456|508493|509680|509745|509819|510274|510483|511291|511435|511614|511861|511899|513258|513593|514330|514374|515306|515738|519860|519937|521254|523736|531682|532663|532797|533622|534097|535126|536810|538710|538800|539795|539993|540005|540520|540771|614834|615310|616044|768052|768242|768330|777597
GO:0046487	glyoxylate metabolic process	biological_process	3	281235|327669|506001
GO:0046488	phosphatidylinositol metabolic process	biological_process	30	281865|281869|282087|282306|282307|282308|282309|286846|287025|504236|507080|509680|509745|510483|511435|513258|514374|515306|519860|521254|523736|532797|533622|534097|536810|540005|540520|540771|616044|768052
GO:0046490	isopentenyl diphosphate metabolic process	biological_process	3	505792|509958|513533
GO:0046491	L-methylmalonyl-CoA metabolic process	biological_process	1	508170
GO:0046496	nicotinamide nucleotide metabolic process	biological_process	34	280808|280817|281141|281181|281543|282885|287019|399559|404132|404148|407109|506544|507476|508683|510602|511042|512002|513400|513453|515067|515263|518158|522863|526937|532231|533785|534599|539636|540303|541597|613996|614254|616120|617720
GO:0046497	nicotinate nucleotide metabolic process	biological_process	1	399559
GO:0046498	S-adenosylhomocysteine metabolic process	biological_process	1	508158
GO:0046499	S-adenosylmethioninamine metabolic process	biological_process	1	280997
GO:0046500	S-adenosylmethionine metabolic process	biological_process	6	508158|508345|534734|534918|541078|614177
GO:0046501	protoporphyrinogen IX metabolic process	biological_process	6	281158|510679|511791|515614|515770|534286
GO:0046503	glycerolipid catabolic process	biological_process	9	280843|281004|286879|408009|505283|505394|508493|532663|768242
GO:0046504	glycerol ether biosynthetic process	biological_process	1	538800
GO:0046511	sphinganine biosynthetic process	biological_process	1	614165
GO:0046512	sphingosine biosynthetic process	biological_process	1	614165
GO:0046513	ceramide biosynthetic process	biological_process	6	407222|505097|505233|539223|540994|614165
GO:0046514	ceramide catabolic process	biological_process	2	281349|504468
